TempField;ValidVotes;AffiliationIdentifier/RegisteredName;PartijTK;%Key_ReportingUnitVotes_8F8DEF71A3FD2A41;Gemeente;ReportingUnitIdentifier;ReportingUnitIdentifier/Id
;90;VVD;VVD;9174;Aalsmeer;Stembureau Wijksteunpunt Kudelstaart;0358::SB14
;140;Aalsmeerse Belangen;Lokaal;9174;Aalsmeer;Stembureau Wijksteunpunt Kudelstaart;0358::SB14
;75;PACT Aalsmeer;Lokaal;9174;Aalsmeer;Stembureau Wijksteunpunt Kudelstaart;0358::SB14
;186;CDA;CDA;9174;Aalsmeer;Stembureau Wijksteunpunt Kudelstaart;0358::SB14
;24;Het Aalsmeers Collectief;Lokaal;9174;Aalsmeer;Stembureau Wijksteunpunt Kudelstaart;0358::SB14
;13;;;9174;Aalsmeer;Stembureau Wijksteunpunt Kudelstaart;0358::SB14
;178;Partij van de Arbeid (P.v.d.A.);PvdA;865;Achtkarspelen;Stembureau BP I, Streekmuzieksch. De Wâldsang (postcode: 9285 RZ);0059::SB1
;254;CDA;CDA;865;Achtkarspelen;Stembureau BP I, Streekmuzieksch. De Wâldsang (postcode: 9285 RZ);0059::SB1
;135;FNP;Lokaal;865;Achtkarspelen;Stembureau BP I, Streekmuzieksch. De Wâldsang (postcode: 9285 RZ);0059::SB1
;288;ChristenUnie;Christenunie;865;Achtkarspelen;Stembureau BP I, Streekmuzieksch. De Wâldsang (postcode: 9285 RZ);0059::SB1
;95;GemeenteBelangen Achtkarspelen;Lokaal;865;Achtkarspelen;Stembureau BP I, Streekmuzieksch. De Wâldsang (postcode: 9285 RZ);0059::SB1
;65;VVD;VVD;865;Achtkarspelen;Stembureau BP I, Streekmuzieksch. De Wâldsang (postcode: 9285 RZ);0059::SB1
;60;VVD;VVD;1698;Achtkarspelen;"Stembureau BP II, ""It Koartling"" (postcode: 9285 NE)";0059::SB2
;120;Partij van de Arbeid (P.v.d.A.);PvdA;1698;Achtkarspelen;"Stembureau BP II, ""It Koartling"" (postcode: 9285 NE)";0059::SB2
;170;CDA;CDA;1698;Achtkarspelen;"Stembureau BP II, ""It Koartling"" (postcode: 9285 NE)";0059::SB2
;124;FNP;Lokaal;1698;Achtkarspelen;"Stembureau BP II, ""It Koartling"" (postcode: 9285 NE)";0059::SB2
;113;ChristenUnie;Christenunie;1698;Achtkarspelen;"Stembureau BP II, ""It Koartling"" (postcode: 9285 NE)";0059::SB2
;100;GemeenteBelangen Achtkarspelen;Lokaal;1698;Achtkarspelen;"Stembureau BP II, ""It Koartling"" (postcode: 9285 NE)";0059::SB2
;129;GemeenteBelangen Achtkarspelen;Lokaal;2531;Achtkarspelen;"Stembureau BP III, Zorgcentrum ""Haersmahiem"" (postcode: 9285 TR)";0059::SB3
;157;FNP;Lokaal;2531;Achtkarspelen;"Stembureau BP III, Zorgcentrum ""Haersmahiem"" (postcode: 9285 TR)";0059::SB3
;305;CDA;CDA;2531;Achtkarspelen;"Stembureau BP III, Zorgcentrum ""Haersmahiem"" (postcode: 9285 TR)";0059::SB3
;194;Partij van de Arbeid (P.v.d.A.);PvdA;2531;Achtkarspelen;"Stembureau BP III, Zorgcentrum ""Haersmahiem"" (postcode: 9285 TR)";0059::SB3
;295;ChristenUnie;Christenunie;2531;Achtkarspelen;"Stembureau BP III, Zorgcentrum ""Haersmahiem"" (postcode: 9285 TR)";0059::SB3
;67;VVD;VVD;2531;Achtkarspelen;"Stembureau BP III, Zorgcentrum ""Haersmahiem"" (postcode: 9285 TR)";0059::SB3
;211;CDA;CDA;3364;Achtkarspelen;"Stembureau SV I, Schoolgebouw ""De Bêrnebrege"". (postcode: 9231 JJ)";0059::SB4
;135;ChristenUnie;Christenunie;3364;Achtkarspelen;"Stembureau SV I, Schoolgebouw ""De Bêrnebrege"". (postcode: 9231 JJ)";0059::SB4
;97;FNP;Lokaal;3364;Achtkarspelen;"Stembureau SV I, Schoolgebouw ""De Bêrnebrege"". (postcode: 9231 JJ)";0059::SB4
;131;Partij van de Arbeid (P.v.d.A.);PvdA;3364;Achtkarspelen;"Stembureau SV I, Schoolgebouw ""De Bêrnebrege"". (postcode: 9231 JJ)";0059::SB4
;165;GemeenteBelangen Achtkarspelen;Lokaal;3364;Achtkarspelen;"Stembureau SV I, Schoolgebouw ""De Bêrnebrege"". (postcode: 9231 JJ)";0059::SB4
;55;VVD;VVD;3364;Achtkarspelen;"Stembureau SV I, Schoolgebouw ""De Bêrnebrege"". (postcode: 9231 JJ)";0059::SB4
;82;VVD;VVD;4197;Achtkarspelen;"Stembureau SV II, Zorgcentrum""'t Suyderhuys"" (postcode: 9231 BB)";0059::SB5
;114;GemeenteBelangen Achtkarspelen;Lokaal;4197;Achtkarspelen;"Stembureau SV II, Zorgcentrum""'t Suyderhuys"" (postcode: 9231 BB)";0059::SB5
;147;FNP;Lokaal;4197;Achtkarspelen;"Stembureau SV II, Zorgcentrum""'t Suyderhuys"" (postcode: 9231 BB)";0059::SB5
;301;CDA;CDA;4197;Achtkarspelen;"Stembureau SV II, Zorgcentrum""'t Suyderhuys"" (postcode: 9231 BB)";0059::SB5
;193;Partij van de Arbeid (P.v.d.A.);PvdA;4197;Achtkarspelen;"Stembureau SV II, Zorgcentrum""'t Suyderhuys"" (postcode: 9231 BB)";0059::SB5
;133;ChristenUnie;Christenunie;4197;Achtkarspelen;"Stembureau SV II, Zorgcentrum""'t Suyderhuys"" (postcode: 9231 BB)";0059::SB5
;59;VVD;VVD;5030;Achtkarspelen;"Stembureau SV III, Ver. gebouw ""De Lantearne"" (postcode: 9231 CA)";0059::SB6
;135;ChristenUnie;Christenunie;5030;Achtkarspelen;"Stembureau SV III, Ver. gebouw ""De Lantearne"" (postcode: 9231 CA)";0059::SB6
;124;Partij van de Arbeid (P.v.d.A.);PvdA;5030;Achtkarspelen;"Stembureau SV III, Ver. gebouw ""De Lantearne"" (postcode: 9231 CA)";0059::SB6
;228;CDA;CDA;5030;Achtkarspelen;"Stembureau SV III, Ver. gebouw ""De Lantearne"" (postcode: 9231 CA)";0059::SB6
;171;FNP;Lokaal;5030;Achtkarspelen;"Stembureau SV III, Ver. gebouw ""De Lantearne"" (postcode: 9231 CA)";0059::SB6
;158;GemeenteBelangen Achtkarspelen;Lokaal;5030;Achtkarspelen;"Stembureau SV III, Ver. gebouw ""De Lantearne"" (postcode: 9231 CA)";0059::SB6
;96;Partij van de Arbeid (P.v.d.A.);PvdA;5863;Achtkarspelen;"Stembureau HK I, ""De Fûgelkamp"" (postcode: 9281 MA)";0059::SB7
;43;VVD;VVD;5863;Achtkarspelen;"Stembureau HK I, ""De Fûgelkamp"" (postcode: 9281 MA)";0059::SB7
;110;CDA;CDA;5863;Achtkarspelen;"Stembureau HK I, ""De Fûgelkamp"" (postcode: 9281 MA)";0059::SB7
;156;FNP;Lokaal;5863;Achtkarspelen;"Stembureau HK I, ""De Fûgelkamp"" (postcode: 9281 MA)";0059::SB7
;58;ChristenUnie;Christenunie;5863;Achtkarspelen;"Stembureau HK I, ""De Fûgelkamp"" (postcode: 9281 MA)";0059::SB7
;182;GemeenteBelangen Achtkarspelen;Lokaal;5863;Achtkarspelen;"Stembureau HK I, ""De Fûgelkamp"" (postcode: 9281 MA)";0059::SB7
;84;Partij van de Arbeid (P.v.d.A.);PvdA;6696;Achtkarspelen;"Stembureau HK II, SCW ""Clubhuis"" (postcode: 9281 RD)";0059::SB8
;191;FNP;Lokaal;6696;Achtkarspelen;"Stembureau HK II, SCW ""Clubhuis"" (postcode: 9281 RD)";0059::SB8
;77;ChristenUnie;Christenunie;6696;Achtkarspelen;"Stembureau HK II, SCW ""Clubhuis"" (postcode: 9281 RD)";0059::SB8
;34;VVD;VVD;6696;Achtkarspelen;"Stembureau HK II, SCW ""Clubhuis"" (postcode: 9281 RD)";0059::SB8
;145;CDA;CDA;6696;Achtkarspelen;"Stembureau HK II, SCW ""Clubhuis"" (postcode: 9281 RD)";0059::SB8
;238;GemeenteBelangen Achtkarspelen;Lokaal;6696;Achtkarspelen;"Stembureau HK II, SCW ""Clubhuis"" (postcode: 9281 RD)";0059::SB8
;109;CDA;CDA;7529;Achtkarspelen;"Stembureau KT, MFC ""Tillehûs"" (postcode: 9288 BC)";0059::SB9
;41;VVD;VVD;7529;Achtkarspelen;"Stembureau KT, MFC ""Tillehûs"" (postcode: 9288 BC)";0059::SB9
;136;ChristenUnie;Christenunie;7529;Achtkarspelen;"Stembureau KT, MFC ""Tillehûs"" (postcode: 9288 BC)";0059::SB9
;100;GemeenteBelangen Achtkarspelen;Lokaal;7529;Achtkarspelen;"Stembureau KT, MFC ""Tillehûs"" (postcode: 9288 BC)";0059::SB9
;376;FNP;Lokaal;7529;Achtkarspelen;"Stembureau KT, MFC ""Tillehûs"" (postcode: 9288 BC)";0059::SB9
;88;Partij van de Arbeid (P.v.d.A.);PvdA;7529;Achtkarspelen;"Stembureau KT, MFC ""Tillehûs"" (postcode: 9288 BC)";0059::SB9
;44;Partij van de Arbeid (P.v.d.A.);PvdA;8362;Achtkarspelen;"Stembureau TH, Dorpshuis ""De Jister"" (postcode: 9287 LC)";0059::SB10
;47;GemeenteBelangen Achtkarspelen;Lokaal;8362;Achtkarspelen;"Stembureau TH, Dorpshuis ""De Jister"" (postcode: 9287 LC)";0059::SB10
;104;ChristenUnie;Christenunie;8362;Achtkarspelen;"Stembureau TH, Dorpshuis ""De Jister"" (postcode: 9287 LC)";0059::SB10
;21;VVD;VVD;8362;Achtkarspelen;"Stembureau TH, Dorpshuis ""De Jister"" (postcode: 9287 LC)";0059::SB10
;389;FNP;Lokaal;8362;Achtkarspelen;"Stembureau TH, Dorpshuis ""De Jister"" (postcode: 9287 LC)";0059::SB10
;95;CDA;CDA;8362;Achtkarspelen;"Stembureau TH, Dorpshuis ""De Jister"" (postcode: 9287 LC)";0059::SB10
;84;GemeenteBelangen Achtkarspelen;Lokaal;9195;Achtkarspelen;"Stembureau DH, Ver. gebouw ""De Fakkel"" (postcode: 9289 HL)";0059::SB11
;28;Partij van de Arbeid (P.v.d.A.);PvdA;9195;Achtkarspelen;"Stembureau DH, Ver. gebouw ""De Fakkel"" (postcode: 9289 HL)";0059::SB11
;29;VVD;VVD;9195;Achtkarspelen;"Stembureau DH, Ver. gebouw ""De Fakkel"" (postcode: 9289 HL)";0059::SB11
;149;FNP;Lokaal;9195;Achtkarspelen;"Stembureau DH, Ver. gebouw ""De Fakkel"" (postcode: 9289 HL)";0059::SB11
;199;ChristenUnie;Christenunie;9195;Achtkarspelen;"Stembureau DH, Ver. gebouw ""De Fakkel"" (postcode: 9289 HL)";0059::SB11
;295;CDA;CDA;9195;Achtkarspelen;"Stembureau DH, Ver. gebouw ""De Fakkel"" (postcode: 9289 HL)";0059::SB11
;121;CDA;CDA;10028;Achtkarspelen;"Stembureau SZ, MFC ""De Delfeart"" (postcode: 9283 TR)";0059::SB12
;91;GemeenteBelangen Achtkarspelen;Lokaal;10028;Achtkarspelen;"Stembureau SZ, MFC ""De Delfeart"" (postcode: 9283 TR)";0059::SB12
;42;VVD;VVD;10028;Achtkarspelen;"Stembureau SZ, MFC ""De Delfeart"" (postcode: 9283 TR)";0059::SB12
;37;Partij van de Arbeid (P.v.d.A.);PvdA;10028;Achtkarspelen;"Stembureau SZ, MFC ""De Delfeart"" (postcode: 9283 TR)";0059::SB12
;156;FNP;Lokaal;10028;Achtkarspelen;"Stembureau SZ, MFC ""De Delfeart"" (postcode: 9283 TR)";0059::SB12
;103;ChristenUnie;Christenunie;10028;Achtkarspelen;"Stembureau SZ, MFC ""De Delfeart"" (postcode: 9283 TR)";0059::SB12
;96;GemeenteBelangen Achtkarspelen;Lokaal;10861;Achtkarspelen;"Stembureau AG, Seniorencomplex ""Ny Stiensgea"" (postcode: 9284 TL)";0059::SB13
;46;VVD;VVD;10861;Achtkarspelen;"Stembureau AG, Seniorencomplex ""Ny Stiensgea"" (postcode: 9284 TL)";0059::SB13
;72;CDA;CDA;10861;Achtkarspelen;"Stembureau AG, Seniorencomplex ""Ny Stiensgea"" (postcode: 9284 TL)";0059::SB13
;37;Partij van de Arbeid (P.v.d.A.);PvdA;10861;Achtkarspelen;"Stembureau AG, Seniorencomplex ""Ny Stiensgea"" (postcode: 9284 TL)";0059::SB13
;193;FNP;Lokaal;10861;Achtkarspelen;"Stembureau AG, Seniorencomplex ""Ny Stiensgea"" (postcode: 9284 TL)";0059::SB13
;68;ChristenUnie;Christenunie;10861;Achtkarspelen;"Stembureau AG, Seniorencomplex ""Ny Stiensgea"" (postcode: 9284 TL)";0059::SB13
;33;ChristenUnie;Christenunie;11694;Achtkarspelen;"Stembureau BL, Dorpshuis ""De Smoutte"" (postcode: 9233 KL)";0059::SB14
;66;GemeenteBelangen Achtkarspelen;Lokaal;11694;Achtkarspelen;"Stembureau BL, Dorpshuis ""De Smoutte"" (postcode: 9233 KL)";0059::SB14
;40;CDA;CDA;11694;Achtkarspelen;"Stembureau BL, Dorpshuis ""De Smoutte"" (postcode: 9233 KL)";0059::SB14
;141;Partij van de Arbeid (P.v.d.A.);PvdA;11694;Achtkarspelen;"Stembureau BL, Dorpshuis ""De Smoutte"" (postcode: 9233 KL)";0059::SB14
;214;FNP;Lokaal;11694;Achtkarspelen;"Stembureau BL, Dorpshuis ""De Smoutte"" (postcode: 9233 KL)";0059::SB14
;32;VVD;VVD;11694;Achtkarspelen;"Stembureau BL, Dorpshuis ""De Smoutte"" (postcode: 9233 KL)";0059::SB14
;69;ChristenUnie;Christenunie;12527;Achtkarspelen;"Stembureau GK, Dorpshuis ""Rehoboth"" (postcode: 9873 RE)";0059::SB15
;60;GemeenteBelangen Achtkarspelen;Lokaal;12527;Achtkarspelen;"Stembureau GK, Dorpshuis ""Rehoboth"" (postcode: 9873 RE)";0059::SB15
;141;FNP;Lokaal;12527;Achtkarspelen;"Stembureau GK, Dorpshuis ""Rehoboth"" (postcode: 9873 RE)";0059::SB15
;135;CDA;CDA;12527;Achtkarspelen;"Stembureau GK, Dorpshuis ""Rehoboth"" (postcode: 9873 RE)";0059::SB15
;32;Partij van de Arbeid (P.v.d.A.);PvdA;12527;Achtkarspelen;"Stembureau GK, Dorpshuis ""Rehoboth"" (postcode: 9873 RE)";0059::SB15
;38;VVD;VVD;12527;Achtkarspelen;"Stembureau GK, Dorpshuis ""Rehoboth"" (postcode: 9873 RE)";0059::SB15
;35;VVD;VVD;13360;Achtkarspelen;"Stembureau TW, Dorpshuis ""De Bining"" (postcode: 9286 EP)";0059::SB16
;67;Partij van de Arbeid (P.v.d.A.);PvdA;13360;Achtkarspelen;"Stembureau TW, Dorpshuis ""De Bining"" (postcode: 9286 EP)";0059::SB16
;58;GemeenteBelangen Achtkarspelen;Lokaal;13360;Achtkarspelen;"Stembureau TW, Dorpshuis ""De Bining"" (postcode: 9286 EP)";0059::SB16
;68;ChristenUnie;Christenunie;13360;Achtkarspelen;"Stembureau TW, Dorpshuis ""De Bining"" (postcode: 9286 EP)";0059::SB16
;116;CDA;CDA;13360;Achtkarspelen;"Stembureau TW, Dorpshuis ""De Bining"" (postcode: 9286 EP)";0059::SB16
;207;FNP;Lokaal;13360;Achtkarspelen;"Stembureau TW, Dorpshuis ""De Bining"" (postcode: 9286 EP)";0059::SB16
;27;FNP;Lokaal;14193;Achtkarspelen;Stembureau BP, Gemeentekantoor t/o NS Station (postcode: 9285 VV);0059::SB17
;23;CDA;CDA;14193;Achtkarspelen;Stembureau BP, Gemeentekantoor t/o NS Station (postcode: 9285 VV);0059::SB17
;17;Partij van de Arbeid (P.v.d.A.);PvdA;14193;Achtkarspelen;Stembureau BP, Gemeentekantoor t/o NS Station (postcode: 9285 VV);0059::SB17
;17;VVD;VVD;14193;Achtkarspelen;Stembureau BP, Gemeentekantoor t/o NS Station (postcode: 9285 VV);0059::SB17
;13;GemeenteBelangen Achtkarspelen;Lokaal;14193;Achtkarspelen;Stembureau BP, Gemeentekantoor t/o NS Station (postcode: 9285 VV);0059::SB17
;32;ChristenUnie;Christenunie;14193;Achtkarspelen;Stembureau BP, Gemeentekantoor t/o NS Station (postcode: 9285 VV);0059::SB17
;92;CDA;CDA;665;Albrandswaard;Stembureau OBS Valckesteyn Noord (postcode: 3176 VA);0613::SB1
;69;Nieuwe Albrandswaardse Partij (NAP);Lokaal;665;Albrandswaard;Stembureau OBS Valckesteyn Noord (postcode: 3176 VA);0613::SB1
;90;OPA;Lokaal;665;Albrandswaard;Stembureau OBS Valckesteyn Noord (postcode: 3176 VA);0613::SB1
;64;ChristenUnie/SGP;ChristenUnie-SGP;665;Albrandswaard;Stembureau OBS Valckesteyn Noord (postcode: 3176 VA);0613::SB1
;95;Partij van de Arbeid (P.v.d.A.);PvdA;665;Albrandswaard;Stembureau OBS Valckesteyn Noord (postcode: 3176 VA);0613::SB1
;233;Echt voor Albrandswaard;Lokaal;665;Albrandswaard;Stembureau OBS Valckesteyn Noord (postcode: 3176 VA);0613::SB1
;324;VVD;VVD;665;Albrandswaard;Stembureau OBS Valckesteyn Noord (postcode: 3176 VA);0613::SB1
;96;Echt voor Albrandswaard;Lokaal;1298;Albrandswaard;Stembureau Cultureel centrum De Brinkhoeve (postcode: 3171 GG);0613::SB2
;75;Partij van de Arbeid (P.v.d.A.);PvdA;1298;Albrandswaard;Stembureau Cultureel centrum De Brinkhoeve (postcode: 3171 GG);0613::SB2
;66;Nieuwe Albrandswaardse Partij (NAP);Lokaal;1298;Albrandswaard;Stembureau Cultureel centrum De Brinkhoeve (postcode: 3171 GG);0613::SB2
;130;VVD;VVD;1298;Albrandswaard;Stembureau Cultureel centrum De Brinkhoeve (postcode: 3171 GG);0613::SB2
;70;CDA;CDA;1298;Albrandswaard;Stembureau Cultureel centrum De Brinkhoeve (postcode: 3171 GG);0613::SB2
;79;ChristenUnie/SGP;ChristenUnie-SGP;1298;Albrandswaard;Stembureau Cultureel centrum De Brinkhoeve (postcode: 3171 GG);0613::SB2
;115;OPA;Lokaal;1298;Albrandswaard;Stembureau Cultureel centrum De Brinkhoeve (postcode: 3171 GG);0613::SB2
;54;CDA;CDA;1931;Albrandswaard;Stembureau Delta Psychiatrisch Centrum (postcode: 3172 AA);0613::SB3
;54;Nieuwe Albrandswaardse Partij (NAP);Lokaal;1931;Albrandswaard;Stembureau Delta Psychiatrisch Centrum (postcode: 3172 AA);0613::SB3
;75;VVD;VVD;1931;Albrandswaard;Stembureau Delta Psychiatrisch Centrum (postcode: 3172 AA);0613::SB3
;62;Partij van de Arbeid (P.v.d.A.);PvdA;1931;Albrandswaard;Stembureau Delta Psychiatrisch Centrum (postcode: 3172 AA);0613::SB3
;23;ChristenUnie/SGP;ChristenUnie-SGP;1931;Albrandswaard;Stembureau Delta Psychiatrisch Centrum (postcode: 3172 AA);0613::SB3
;70;OPA;Lokaal;1931;Albrandswaard;Stembureau Delta Psychiatrisch Centrum (postcode: 3172 AA);0613::SB3
;86;Echt voor Albrandswaard;Lokaal;1931;Albrandswaard;Stembureau Delta Psychiatrisch Centrum (postcode: 3172 AA);0613::SB3
;3;Echt voor Albrandswaard;Lokaal;2564;Albrandswaard;Stembureau FPC De Kijvelanden (postcode: 3172 AB);0613::SB4
;3;OPA;Lokaal;2564;Albrandswaard;Stembureau FPC De Kijvelanden (postcode: 3172 AB);0613::SB4
;4;VVD;VVD;2564;Albrandswaard;Stembureau FPC De Kijvelanden (postcode: 3172 AB);0613::SB4
;9;Partij van de Arbeid (P.v.d.A.);PvdA;2564;Albrandswaard;Stembureau FPC De Kijvelanden (postcode: 3172 AB);0613::SB4
;0;CDA;CDA;2564;Albrandswaard;Stembureau FPC De Kijvelanden (postcode: 3172 AB);0613::SB4
;0;Nieuwe Albrandswaardse Partij (NAP);Lokaal;2564;Albrandswaard;Stembureau FPC De Kijvelanden (postcode: 3172 AB);0613::SB4
;1;ChristenUnie/SGP;ChristenUnie-SGP;2564;Albrandswaard;Stembureau FPC De Kijvelanden (postcode: 3172 AB);0613::SB4
;134;OPA;Lokaal;3197;Albrandswaard;Stembureau Hooge Werf Zorgcentrum (postcode: 3171 BJ);0613::SB5
;99;Nieuwe Albrandswaardse Partij (NAP);Lokaal;3197;Albrandswaard;Stembureau Hooge Werf Zorgcentrum (postcode: 3171 BJ);0613::SB5
;105;ChristenUnie/SGP;ChristenUnie-SGP;3197;Albrandswaard;Stembureau Hooge Werf Zorgcentrum (postcode: 3171 BJ);0613::SB5
;118;CDA;CDA;3197;Albrandswaard;Stembureau Hooge Werf Zorgcentrum (postcode: 3171 BJ);0613::SB5
;151;Partij van de Arbeid (P.v.d.A.);PvdA;3197;Albrandswaard;Stembureau Hooge Werf Zorgcentrum (postcode: 3171 BJ);0613::SB5
;261;Echt voor Albrandswaard;Lokaal;3197;Albrandswaard;Stembureau Hooge Werf Zorgcentrum (postcode: 3171 BJ);0613::SB5
;249;VVD;VVD;3197;Albrandswaard;Stembureau Hooge Werf Zorgcentrum (postcode: 3171 BJ);0613::SB5
;84;CDA;CDA;3830;Albrandswaard;Stembureau Korfbalvereniging RWA (postcode: 3171 DC);0613::SB6
;82;OPA;Lokaal;3830;Albrandswaard;Stembureau Korfbalvereniging RWA (postcode: 3171 DC);0613::SB6
;61;ChristenUnie/SGP;ChristenUnie-SGP;3830;Albrandswaard;Stembureau Korfbalvereniging RWA (postcode: 3171 DC);0613::SB6
;42;Nieuwe Albrandswaardse Partij (NAP);Lokaal;3830;Albrandswaard;Stembureau Korfbalvereniging RWA (postcode: 3171 DC);0613::SB6
;67;Partij van de Arbeid (P.v.d.A.);PvdA;3830;Albrandswaard;Stembureau Korfbalvereniging RWA (postcode: 3171 DC);0613::SB6
;127;Echt voor Albrandswaard;Lokaal;3830;Albrandswaard;Stembureau Korfbalvereniging RWA (postcode: 3171 DC);0613::SB6
;212;VVD;VVD;3830;Albrandswaard;Stembureau Korfbalvereniging RWA (postcode: 3171 DC);0613::SB6
;69;ChristenUnie/SGP;ChristenUnie-SGP;4463;Albrandswaard;Stembureau OBS De Overkant (postcode: 3161 LG);0613::SB7
;210;Echt voor Albrandswaard;Lokaal;4463;Albrandswaard;Stembureau OBS De Overkant (postcode: 3161 LG);0613::SB7
;96;CDA;CDA;4463;Albrandswaard;Stembureau OBS De Overkant (postcode: 3161 LG);0613::SB7
;94;Partij van de Arbeid (P.v.d.A.);PvdA;4463;Albrandswaard;Stembureau OBS De Overkant (postcode: 3161 LG);0613::SB7
;180;VVD;VVD;4463;Albrandswaard;Stembureau OBS De Overkant (postcode: 3161 LG);0613::SB7
;98;Nieuwe Albrandswaardse Partij (NAP);Lokaal;4463;Albrandswaard;Stembureau OBS De Overkant (postcode: 3161 LG);0613::SB7
;123;OPA;Lokaal;4463;Albrandswaard;Stembureau OBS De Overkant (postcode: 3161 LG);0613::SB7
;210;Echt voor Albrandswaard;Lokaal;5096;Albrandswaard;Stembureau Hervormd Centrum (postcode: 3161 AC);0613::SB8
;90;CDA;CDA;5096;Albrandswaard;Stembureau Hervormd Centrum (postcode: 3161 AC);0613::SB8
;40;ChristenUnie/SGP;ChristenUnie-SGP;5096;Albrandswaard;Stembureau Hervormd Centrum (postcode: 3161 AC);0613::SB8
;57;Partij van de Arbeid (P.v.d.A.);PvdA;5096;Albrandswaard;Stembureau Hervormd Centrum (postcode: 3161 AC);0613::SB8
;67;Nieuwe Albrandswaardse Partij (NAP);Lokaal;5096;Albrandswaard;Stembureau Hervormd Centrum (postcode: 3161 AC);0613::SB8
;165;VVD;VVD;5096;Albrandswaard;Stembureau Hervormd Centrum (postcode: 3161 AC);0613::SB8
;80;OPA;Lokaal;5096;Albrandswaard;Stembureau Hervormd Centrum (postcode: 3161 AC);0613::SB8
;75;OPA;Lokaal;5729;Albrandswaard;Stembureau Maranathakerk Rhoon (postcode: 3161 HG);0613::SB9
;60;Partij van de Arbeid (P.v.d.A.);PvdA;5729;Albrandswaard;Stembureau Maranathakerk Rhoon (postcode: 3161 HG);0613::SB9
;301;VVD;VVD;5729;Albrandswaard;Stembureau Maranathakerk Rhoon (postcode: 3161 HG);0613::SB9
;193;CDA;CDA;5729;Albrandswaard;Stembureau Maranathakerk Rhoon (postcode: 3161 HG);0613::SB9
;70;Nieuwe Albrandswaardse Partij (NAP);Lokaal;5729;Albrandswaard;Stembureau Maranathakerk Rhoon (postcode: 3161 HG);0613::SB9
;70;ChristenUnie/SGP;ChristenUnie-SGP;5729;Albrandswaard;Stembureau Maranathakerk Rhoon (postcode: 3161 HG);0613::SB9
;223;Echt voor Albrandswaard;Lokaal;5729;Albrandswaard;Stembureau Maranathakerk Rhoon (postcode: 3161 HG);0613::SB9
;78;Partij van de Arbeid (P.v.d.A.);PvdA;6362;Albrandswaard;Stembureau De Klepperwei (postcode: 3161 TW);0613::SB10
;96;CDA;CDA;6362;Albrandswaard;Stembureau De Klepperwei (postcode: 3161 TW);0613::SB10
;39;ChristenUnie/SGP;ChristenUnie-SGP;6362;Albrandswaard;Stembureau De Klepperwei (postcode: 3161 TW);0613::SB10
;170;VVD;VVD;6362;Albrandswaard;Stembureau De Klepperwei (postcode: 3161 TW);0613::SB10
;216;Echt voor Albrandswaard;Lokaal;6362;Albrandswaard;Stembureau De Klepperwei (postcode: 3161 TW);0613::SB10
;87;Nieuwe Albrandswaardse Partij (NAP);Lokaal;6362;Albrandswaard;Stembureau De Klepperwei (postcode: 3161 TW);0613::SB10
;176;OPA;Lokaal;6362;Albrandswaard;Stembureau De Klepperwei (postcode: 3161 TW);0613::SB10
;25;ChristenUnie/SGP;ChristenUnie-SGP;6995;Albrandswaard;Stembureau Lawn Tennis Club Rhoon (postcode: 3161 GM);0613::SB11
;49;Partij van de Arbeid (P.v.d.A.);PvdA;6995;Albrandswaard;Stembureau Lawn Tennis Club Rhoon (postcode: 3161 GM);0613::SB11
;28;Nieuwe Albrandswaardse Partij (NAP);Lokaal;6995;Albrandswaard;Stembureau Lawn Tennis Club Rhoon (postcode: 3161 GM);0613::SB11
;52;CDA;CDA;6995;Albrandswaard;Stembureau Lawn Tennis Club Rhoon (postcode: 3161 GM);0613::SB11
;36;OPA;Lokaal;6995;Albrandswaard;Stembureau Lawn Tennis Club Rhoon (postcode: 3161 GM);0613::SB11
;101;Echt voor Albrandswaard;Lokaal;6995;Albrandswaard;Stembureau Lawn Tennis Club Rhoon (postcode: 3161 GM);0613::SB11
;213;VVD;VVD;6995;Albrandswaard;Stembureau Lawn Tennis Club Rhoon (postcode: 3161 GM);0613::SB11
;122;VVD;VVD;7628;Albrandswaard;Stembureau Campus Portland (postcode: 3162 WD);0613::SB12
;30;Partij van de Arbeid (P.v.d.A.);PvdA;7628;Albrandswaard;Stembureau Campus Portland (postcode: 3162 WD);0613::SB12
;12;ChristenUnie/SGP;ChristenUnie-SGP;7628;Albrandswaard;Stembureau Campus Portland (postcode: 3162 WD);0613::SB12
;18;Nieuwe Albrandswaardse Partij (NAP);Lokaal;7628;Albrandswaard;Stembureau Campus Portland (postcode: 3162 WD);0613::SB12
;23;CDA;CDA;7628;Albrandswaard;Stembureau Campus Portland (postcode: 3162 WD);0613::SB12
;85;Echt voor Albrandswaard;Lokaal;7628;Albrandswaard;Stembureau Campus Portland (postcode: 3162 WD);0613::SB12
;21;OPA;Lokaal;7628;Albrandswaard;Stembureau Campus Portland (postcode: 3162 WD);0613::SB12
;155;OPA;Lokaal;8261;Albrandswaard;Stembureau Wijkgebouw Portland (postcode: 3162 WK);0613::SB13
;85;Nieuwe Albrandswaardse Partij (NAP);Lokaal;8261;Albrandswaard;Stembureau Wijkgebouw Portland (postcode: 3162 WK);0613::SB13
;85;ChristenUnie/SGP;ChristenUnie-SGP;8261;Albrandswaard;Stembureau Wijkgebouw Portland (postcode: 3162 WK);0613::SB13
